4.4901 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
10.2320 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc216169610>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc2161695b0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc216169400>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc223732e20>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.2320 	EXP 	window1: backgroundImage = ''
10.2320 	EXP 	window1: backgroundFit = 'none'
10.2331 	EXP 	window1: mouseVisible = False
10.2355 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.2356 	EXP 	window1: recordFrameIntervals = False
10.3323 	EXP 	window1: recordFrameIntervals = True
10.3989 	WARNING 	t of last frame was 10.17ms (=1/98)
10.5148 	EXP 	Screen (0) actual frame rate measured at 120.93Hz
10.5149 	EXP 	window1: recordFrameIntervals = False
15.3661 	EXP 	window1: mouseVisible = False
15.4326 	EXP 	Created text_welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='text_welcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='When you are ready, press "space".', units='cm', win=Window(...), wrapWidth=15.0)
15.4328 	EXP 	window1: mouseVisible = False
15.4411 	EXP 	Created line_diagonal_1 = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 0., 0.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([250,   0,   0]), lineWidth=1.5, name='line_diagonal_1', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
15.4413 	EXP 	window1: mouseVisible = False
15.4440 	EXP 	Created line_diagonal_2 = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 0., 0.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([250,   0,   0]), lineWidth=1.5, name='line_diagonal_2', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
15.9692 	EXP 	Sound beep set volume 1.000
15.9788 	EXP 	Sound audio set volume 1.000
16.2461 	EXP 	Sound audio set volume 1.000
16.2561 	EXP 	Sound audio set volume 1.000
16.2695 	EXP 	Sound audio set volume 1.000
16.2839 	EXP 	Sound audio set volume 1.000
16.3082 	EXP 	window1: mouseVisible = False
16.7620 	EXP 	window1: mouseVisible = False
16.7940 	EXP 	window1: mouseVisible = False
16.8304 	EXP 	window1: mouseVisible = False
16.8668 	EXP 	window1: mouseVisible = False
16.9084 	EXP 	window1: mouseVisible = False
16.9418 	EXP 	window1: mouseVisible = False
16.9735 	EXP 	window1: mouseVisible = False
17.0060 	EXP 	window1: mouseVisible = False
17.0382 	EXP 	window1: mouseVisible = False
17.0687 	EXP 	window1: mouseVisible = False
17.0991 	EXP 	window1: mouseVisible = False
17.1315 	EXP 	window1: mouseVisible = False
17.1741 	EXP 	window1: mouseVisible = False
