5.1746 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
10.7986 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdd11fd61c0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdd11fd6160>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fdd132e1fa0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fdd12110a00>, multiSample=False, name='window1', numSamples=2, pos=(240, 180), screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7987 	EXP 	window1: backgroundImage = ''
10.7987 	EXP 	window1: backgroundFit = 'none'
10.8000 	EXP 	window1: mouseVisible = False
10.8025 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.8025 	EXP 	window1: recordFrameIntervals = False
10.8904 	EXP 	window1: recordFrameIntervals = True
10.9815 	WARNING 	t of last frame was 23.91ms (=1/41)
10.9987 	WARNING 	t of last frame was 17.16ms (=1/58)
11.0318 	WARNING 	t of last frame was 14.41ms (=1/69)
11.0652 	WARNING 	t of last frame was 14.83ms (=1/67)
11.0981 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
12.0656 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

17.2064 	EXP 	window1: mouseVisible = False
17.2919 	EXP 	Created text_welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='text_welcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='When you are ready, press "space".', units='cm', win=Window(...), wrapWidth=15.0)
17.2924 	EXP 	window1: mouseVisible = False
17.2975 	EXP 	Created line_diagonal_1 = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 0., 0.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([250,   0,   0]), lineWidth=1.5, name='line_diagonal_1', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
17.2978 	EXP 	window1: mouseVisible = False
17.3006 	EXP 	Created line_diagonal_2 = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([1., 0., 0.]), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([1., 0., 0.]), lineColorSpace='rgb', lineRGB=array([250,   0,   0]), lineWidth=1.5, name='line_diagonal_2', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
17.7870 	EXP 	Sound beep set volume 1.000
17.7929 	EXP 	Sound audio set volume 1.000
17.8064 	EXP 	Sound audio set volume 1.000
17.8170 	EXP 	Sound audio set volume 1.000
17.8265 	EXP 	Sound audio set volume 1.000
17.8380 	EXP 	Sound audio set volume 1.000
17.8543 	EXP 	window1: mouseVisible = False
21.6095 	EXP 	window1: mouseVisible = False
21.6380 	EXP 	window1: mouseVisible = False
21.6650 	EXP 	window1: mouseVisible = False
21.6930 	EXP 	window1: mouseVisible = False
21.7240 	EXP 	window1: mouseVisible = False
21.7519 	EXP 	window1: mouseVisible = False
21.7817 	EXP 	window1: mouseVisible = False
21.8092 	EXP 	window1: mouseVisible = False
21.8385 	EXP 	window1: mouseVisible = False
21.8692 	EXP 	window1: mouseVisible = False
21.8959 	EXP 	window1: mouseVisible = False
21.9210 	EXP 	window1: mouseVisible = False
21.9524 	EXP 	window1: mouseVisible = False
21.9822 	EXP 	Created unnamed ImageStim = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, image=str(...), interpolate=False, mask=None, maskParams=None, name='unnamed ImageStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([385., 400.]), texRes=128, units='pix', win=Window(...))
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	unnamed MovieStim: autoLog = True
22.1504 	EXP 	text_welcome: autoDraw = True
33.5832 	DATA 	Keypress: space
33.6012 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
33.6024 	EXP 	New trial (rep=0, index=0): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
33.6425 	EXP 	Sound beep started
33.6459 	EXP 	text_welcome: autoDraw = False
33.6520 	EXP 	Sound beep stopped
33.7534 	EXP 	Sound beep started
33.7719 	EXP 	Sound beep stopped
33.8737 	EXP 	Sound beep started
33.8937 	EXP 	Sound beep stopped
34.6941 	EXP 	New trial (rep=0, index=1): {'condition': '6_con_rate', 'single_duration': 0.02, 'numerosity': 6}
34.6992 	EXP 	Sound beep started
34.7201 	EXP 	Sound beep stopped
34.8223 	EXP 	Sound beep started
34.8397 	EXP 	Sound beep stopped
34.9419 	EXP 	Sound beep started
34.9594 	EXP 	Sound beep stopped
35.0616 	EXP 	Sound beep started
35.0785 	EXP 	Sound beep stopped
35.1805 	EXP 	Sound beep started
35.1975 	EXP 	Sound beep stopped
35.2997 	EXP 	Sound beep started
35.3166 	EXP 	Sound beep stopped
36.1171 	WARNING 	Keypress was given unknown key code (233)
36.1178 	WARNING 	Keypress was given unknown key code (233)
36.1183 	EXP 	New trial (rep=0, index=2): {'condition': '6_con_duration', 'single_duration': 0.02, 'numerosity': 6}
36.1216 	EXP 	Sound beep started
36.1392 	EXP 	Sound beep stopped
36.2409 	EXP 	Sound beep started
36.2597 	EXP 	Sound beep stopped
36.3620 	EXP 	Sound beep started
36.3785 	EXP 	Sound beep stopped
36.4807 	EXP 	Sound beep started
36.4982 	EXP 	Sound beep stopped
36.6000 	EXP 	Sound beep started
36.6174 	EXP 	Sound beep stopped
36.7193 	EXP 	Sound beep started
36.7366 	EXP 	Sound beep stopped
37.5371 	EXP 	New trial (rep=0, index=3): {'condition': '3_con_duration', 'single_duration': 0.14, 'numerosity': 3}
37.5418 	EXP 	Sound beep started
37.6792 	EXP 	Sound beep stopped
37.7888 	EXP 	Sound beep started
37.9207 	EXP 	Sound beep stopped
38.0226 	EXP 	Sound beep started
38.1621 	EXP 	Sound beep stopped
38.9627 	EXP 	New trial (rep=0, index=4): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
38.9670 	EXP 	Sound beep started
39.2275 	EXP 	Sound beep stopped
39.3293 	EXP 	Sound beep started
39.3417 	DATA 	Keypress: p
42.4151 	DATA 	Keypress: r
42.5034 	EXP 	Sound beep reached end of file
42.5034 	EXP 	Sound beep reached end of file
42.5100 	EXP 	Sound beep reached end of file
42.5100 	EXP 	Sound beep reached end of file
43.3113 	EXP 	New trial (rep=0, index=5): {'condition': '1_con_rate', 'single_duration': 0.02, 'numerosity': 1}
43.3198 	EXP 	Sound beep started
43.3326 	EXP 	Sound beep stopped
44.1330 	EXP 	New trial (rep=0, index=6): {'condition': '1_con_duration', 'single_duration': 0.62, 'numerosity': 1}
44.1377 	EXP 	Sound beep started
44.7558 	EXP 	Sound beep stopped
45.5563 	EXP 	New trial (rep=0, index=7): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
45.5595 	EXP 	Sound beep started
45.5764 	EXP 	Sound beep stopped
45.6782 	EXP 	Sound beep started
45.6958 	EXP 	Sound beep stopped
46.4962 	EXP 	New trial (rep=0, index=8): {'condition': '5_con_duration', 'single_duration': 0.044, 'numerosity': 5}
46.5007 	EXP 	Sound beep started
46.5481 	EXP 	Sound beep stopped
46.6502 	EXP 	Sound beep started
46.6938 	EXP 	Sound beep stopped
46.7961 	EXP 	Sound beep started
46.8374 	EXP 	Sound beep stopped
46.8788 	DATA 	Keypress: p
46.9394 	EXP 	Sound beep started
46.9875 	EXP 	Sound beep stopped
48.7414 	DATA 	Keypress: r
48.8217 	EXP 	Sound beep started
48.8714 	EXP 	Sound beep stopped
49.6723 	EXP 	New trial (rep=0, index=9): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
49.6762 	EXP 	Sound beep started
49.7040 	EXP 	Sound beep stopped
49.8061 	EXP 	Sound beep started
49.8231 	EXP 	Sound beep stopped
49.9254 	EXP 	Sound beep started
49.9422 	EXP 	Sound beep stopped
50.0442 	EXP 	Sound beep started
50.0615 	EXP 	Sound beep stopped
50.8619 	EXP 	New trial (rep=0, index=10): {'condition': '4_con_duration', 'single_duration': 0.08, 'numerosity': 4}
50.8665 	EXP 	Sound beep started
50.9542 	EXP 	Sound beep stopped
51.0564 	EXP 	Sound beep started
51.1377 	EXP 	Sound beep stopped
51.2396 	EXP 	Sound beep started
51.3209 	EXP 	Sound beep stopped
51.4229 	EXP 	Sound beep started
51.5044 	EXP 	Sound beep stopped
52.3049 	EXP 	New trial (rep=0, index=11): {'condition': '5_con_rate', 'single_duration': 0.02, 'numerosity': 5}
52.3094 	EXP 	Sound beep started
52.3374 	EXP 	Sound beep stopped
52.4393 	EXP 	Sound beep started
52.4584 	EXP 	Sound beep stopped
52.5602 	EXP 	Sound beep started
52.5780 	EXP 	Sound beep stopped
52.6799 	EXP 	Sound beep started
52.6973 	EXP 	Sound beep stopped
52.7991 	EXP 	Sound beep started
52.8162 	EXP 	Sound beep stopped
53.2225 	DATA 	Keypress: p
55.3090 	DATA 	Keypress: r
55.6562 	EXP 	Sound audio started
56.3533 	EXP 	Sound audio stopped
57.1607 	EXP 	New trial (rep=1, index=0): {'condition': '1_con_duration', 'single_duration': 0.62, 'numerosity': 1}
57.1627 	EXP 	Sound beep started
57.7801 	EXP 	Sound beep stopped
58.5806 	EXP 	New trial (rep=1, index=1): {'condition': '4_con_rate', 'single_duration': 0.02, 'numerosity': 4}
58.5843 	EXP 	Sound beep started
58.6074 	EXP 	Sound beep stopped
58.7090 	EXP 	Sound beep started
58.7270 	EXP 	Sound beep stopped
58.8288 	EXP 	Sound beep started
58.8470 	EXP 	Sound beep stopped
58.9487 	EXP 	Sound beep started
58.9670 	EXP 	Sound beep stopped
59.7675 	EXP 	New trial (rep=1, index=2): {'condition': '1_con_rate', 'single_duration': 0.02, 'numerosity': 1}
59.7721 	EXP 	Sound beep started
59.7939 	EXP 	Sound beep stopped
60.5944 	EXP 	New trial (rep=1, index=3): {'condition': '6_con_rate', 'single_duration': 0.02, 'numerosity': 6}
60.5989 	EXP 	Sound beep started
60.6203 	EXP 	Sound beep stopped
60.7224 	EXP 	Sound beep started
60.7397 	EXP 	Sound beep stopped
60.8416 	EXP 	Sound beep started
60.8597 	EXP 	Sound beep stopped
60.9615 	EXP 	Sound beep started
60.9787 	EXP 	Sound beep stopped
61.0809 	EXP 	Sound beep started
61.0979 	EXP 	Sound beep stopped
61.1996 	EXP 	Sound beep started
61.2172 	EXP 	Sound beep stopped
62.0178 	EXP 	New trial (rep=1, index=4): {'condition': '6_con_duration', 'single_duration': 0.02, 'numerosity': 6}
62.0221 	EXP 	Sound beep started
62.0445 	EXP 	Sound beep stopped
62.1464 	EXP 	Sound beep started
62.1642 	EXP 	Sound beep stopped
62.2659 	EXP 	Sound beep started
62.2836 	EXP 	Sound beep stopped
62.3855 	EXP 	Sound beep started
62.4029 	EXP 	Sound beep stopped
62.5047 	EXP 	Sound beep started
62.5219 	EXP 	Sound beep stopped
62.6240 	EXP 	Sound beep started
62.6410 	EXP 	Sound beep stopped
63.4413 	EXP 	New trial (rep=1, index=5): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
63.4463 	EXP 	Sound beep started
63.4709 	EXP 	Sound beep stopped
63.5729 	EXP 	Sound beep started
63.5909 	EXP 	Sound beep stopped
63.6927 	EXP 	Sound beep started
63.7106 	EXP 	Sound beep stopped
64.5110 	EXP 	New trial (rep=1, index=6): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
64.5157 	EXP 	Sound beep started
64.7778 	EXP 	Sound beep stopped
64.8800 	EXP 	Sound beep started
65.1375 	EXP 	Sound beep stopped
65.9378 	EXP 	New trial (rep=1, index=7): {'condition': '4_con_duration', 'single_duration': 0.08, 'numerosity': 4}
65.9431 	EXP 	Sound beep started
66.0207 	EXP 	Sound beep stopped
66.1231 	EXP 	Sound beep started
66.2042 	EXP 	Sound beep stopped
66.3065 	EXP 	Sound beep started
66.3877 	EXP 	Sound beep stopped
66.4897 	EXP 	Sound beep started
66.5709 	EXP 	Sound beep stopped
67.3713 	EXP 	New trial (rep=1, index=8): {'condition': '3_con_duration', 'single_duration': 0.14, 'numerosity': 3}
67.3763 	EXP 	Sound beep started
67.5214 	EXP 	Sound beep stopped
67.6232 	EXP 	Sound beep started
67.7608 	EXP 	Sound beep stopped
67.8627 	EXP 	Sound beep started
68.0046 	EXP 	Sound beep stopped
68.8050 	EXP 	New trial (rep=1, index=9): {'condition': '5_con_rate', 'single_duration': 0.02, 'numerosity': 5}
68.8096 	EXP 	Sound beep started
68.8379 	EXP 	Sound beep stopped
68.9399 	EXP 	Sound beep started
68.9576 	EXP 	Sound beep stopped
69.0593 	EXP 	Sound beep started
69.0769 	EXP 	Sound beep stopped
69.1791 	EXP 	Sound beep started
69.1953 	EXP 	Sound beep stopped
69.2977 	EXP 	Sound beep started
69.3141 	EXP 	Sound beep stopped
70.1144 	EXP 	New trial (rep=1, index=10): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
70.1194 	EXP 	Sound beep started
70.1405 	EXP 	Sound beep stopped
70.2424 	EXP 	Sound beep started
70.2599 	EXP 	Sound beep stopped
71.0602 	EXP 	New trial (rep=1, index=11): {'condition': '5_con_duration', 'single_duration': 0.044, 'numerosity': 5}
71.0649 	EXP 	Sound beep started
71.1113 	EXP 	Sound beep stopped
71.2129 	EXP 	Sound beep started
71.2541 	EXP 	Sound beep stopped
71.3562 	EXP 	Sound beep started
71.4043 	EXP 	Sound beep stopped
71.5062 	EXP 	Sound beep started
71.5548 	EXP 	Sound beep stopped
71.6566 	EXP 	Sound beep started
71.7053 	EXP 	Sound beep stopped
72.8078 	EXP 	Sound audio started
73.5129 	EXP 	Sound audio stopped
74.0280 	DATA 	Keypress: p
74.3202 	EXP 	New trial (rep=2, index=0): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
74.3223 	EXP 	Sound beep started
79.6042 	DATA 	Keypress: r
79.6985 	EXP 	Sound beep reached end of file
79.6985 	EXP 	Sound beep reached end of file
