4.4196 	WARNING 	psychopy.parallel has been imported on a Mac (which doesn't have a parallel port?)
8.4756 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1440, 900]. Using actual size
9.5425 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8d0b856520>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8d0b8564c0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f8d0b856310>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f8cfb1d1d30>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.5426 	EXP 	window1: backgroundImage = ''
9.5426 	EXP 	window1: backgroundFit = 'none'
9.5434 	EXP 	window1: mouseVisible = False
9.5458 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.5458 	EXP 	window1: recordFrameIntervals = False
9.6327 	EXP 	window1: recordFrameIntervals = True
9.8256 	EXP 	Screen (0) actual frame rate measured at 119.98Hz
9.8256 	EXP 	window1: recordFrameIntervals = False
14.7566 	EXP 	window1: mouseVisible = False
14.8114 	EXP 	Created text_welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='text_welcome', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='When you are ready, press "space".', units='cm', win=Window(...), wrapWidth=15.0)
14.8116 	EXP 	window1: mouseVisible = False
